,num-episode,review-score,positive-negative,review-title,review-comment
598,97,1,0," This isn't just about Bellamy.
","Are Bellamy and Clarke my favorite characters, yes. Did I watch just for them, no. I STARTED the show because of Bellamy and Clarke, but I stayed because I fell in love with Octavia and Raven and even Murphy. I'm ranking this low, not just because ""my precious Bellamy is gone"", I'm ranking it low because none of these characters feel like the characters I fell in love with, the story isn't what I fell in love with. I know everyone that is part of this god forsaken show wants to make it about a romantic relationship or a character, but it's so much more than that. This is NOT the show I fell in love with."
599,97,1,0," Disgusting
",The treatment of every single MOC does nothing but show Jason Rothenburg's true colours. The characters stopped acting recognizable seasons ago and the acting was atrocious at best. They really did tank this show moments before it's end.
600,97,1,0," The heart is gone, along with the head, the plot and any reason to keep watching
","This show has disappointed me in infinite ways. Too many to list here, sadly."
601,97,1,0," Horrendous piece of garbage!
","Unwatchable, boring, horrendous writing and acting. This episode and the last one before this were the peak of two extremely poorly written seasons (6 and 7). I expect the worst ending of a TV series in the history of TV series. And just when I thought that it cannot get worse than GoT's ending..."
602,97,5,0," Whats happening?
",2 episodes left and I was honestly expecting much more from this episode. Some things do not make any sense. They all acting so stupid like they just met. I am expecting huge twists and some incredible outcomes for the last 2 episodes otherwise it seems like GOT all over again.
603,97,1,0," Awful
",6 season ruined - disappointing!!! Everything is so out of character and trashy!
604,97,10,1," SERIOUSLY
","I seriously hate people who rates episodes when they're not even released yet. And mostly, I hate people who rates this episode with bad ratings because their beloved Bellamy isn't going to appear in the upcoming episodes. I really hate that. Right now, this episode, without even getting released, it has 6.8/10, and probably, because of these people, it's going to have a lower rating because Bell isn't in the show anymore. People don't think anymore with their own brains."
605,97,2,0," downhill all season
","Some people here who would give the episode 10/10 are apparently only doing it for balancing the hate because based off of their reviews they seem to think that bellamys death is the only thing that is causing bad reviews. And it's not even hard to guess who those people are.
As far as i'm concerned the entire season has been going downhill since episode 1. Sure there were better episodes and a great prequel episode but there is no denying that this is not where this show was heading when they still had a plan.
This episode was just another filler, where they were stuck on earth because of another stupid decision that seems to be the theme of this season. And the ending of the episode that made the last episodes ending completely pointless as if we didn't know that already. That just shows the decision had no impact on the story or apparently even the characters as it turns out.
I'm not even going to get into the continuous disrespect of the male lead, where they still continue to villainize him after his real death."
606,98,1,0," Over it
",Someone needs to tell Jason Rothenberg and Kim Shumway that shock factor does not equal good writing.
607,98,1,0," Not The 100 I knew. Disappointed,heartbroken💔
","In a final season, one final journey there was so much to wrap things out. Most important characters, to have final solidarity even in death but then what happened? Yes! This show never meant to be happy ending stuff which was also a good thing about the show. It was all about surviving and not knowing what enemy they will face next but among everything, fighters will fight, leaders will lead the spirit to survive. And Leaders means Clarke Griffin and Bellamy Blake. Yes if anyone says to me Bellamy wasn't a leader I will punch their face so hard they will see stars in their eyes🙄 Bellamy Blake was the first one to being a rebel, he was the one who inspired people to stick together though at first it had a stupid reason but then he took everyone, taught them to how to fight, gave pep talk whenever or whoever needed that, most of all to Clarke. She might be the first one to recognized him as not a murderer but her doubtful decisions always came into light because she had Bellamy by her side. In this season when it was meant to be one last fight the war and they gave us some backstories, some delusional theories about all mankind sake, a stupid Sheidheda story, divided the cast members to different planets, in different time slots, struggling their way back to each other and bla bla bla but gosh!! Where is our the 100 team? That team who always finds ways to survive by planning, plotting, and solving puzzles together? Not just Bellamy and Clarke, I mean everyone doing their part, with agreements, disagreement, even doubting each other but still sticking around for friends because they were the 100's team. They were friends. They were family. All I saw in this season broken characters, every character I knew acted differently than other reasons. Story holes were big so big that they threw Bellamy to into it. Clarke our head who always acted rationally acted emotionally damaged one and killed her best friend. Octavia who for 10 years every day tried to escape the Skyrim just to meet her brother and tell him that she finally understands goes in vein when she said to Clarke that ""SHE UNDERSTAND"" Echo who was so mad for Bellamy being dead and tried to kill everyone in Bardo also understand Clarke. Little Madi who bore the burden of Bellamy's death on her sakes and Gabriel's death too made her take the drastic step to willingly to Bardo to die only. So, Bellamy died for nothing? No one believed him maybe he was delusional but if they forgave Octavia being bloodrina then why not Bellamy being delusional? They didn't mourn for him. They simply ignored the fact who Bellamy actually was before that. Didn't even give him farewell. Emori being tortured, Murphy being hurt too much darkness in it. My favourite show just got ruined."
